,id,studentID,task_id,query,score,content
1330,1446,2018000008,7,戒烟 ,5,TIMESTAMP=1513928375087	USER=2018000008	TASK=7	QUERY=戒烟 	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1331,1447,2015030002,3, 清华 死飞,3,TIMESTAMP=1513928386489	USER=2015030002	TASK=3	QUERY= 清华 死飞	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1332,1448,2018000007,2,北京周边景点,3,TIMESTAMP=1513927198936	USER=2018000007	TASK=2	QUERY=北京周边景点	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1333,1449,2015030002,3,死飞公园 价格,2,TIMESTAMP=1513928538499	USER=2015030002	TASK=3	QUERY=死飞公园 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1334,1450,2018000007,2,5月北京周边景点,2,TIMESTAMP=1513927349448	USER=2018000007	TASK=2	QUERY=5月北京周边景点	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1335,1451,2015030002,3,死飞公园,1,TIMESTAMP=1513928582124	USER=2015030002	TASK=3	QUERY=死飞公园	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1336,1452,2018000007,2,5月北京周边城市7日游,1,TIMESTAMP=1513927379383	USER=2018000007	TASK=2	QUERY=5月北京周边城市7日游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1337,1453,2018000007,2,5月北京周边城市5日游,1,TIMESTAMP=1513927457131	USER=2018000007	TASK=2	QUERY=5月北京周边城市5日游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1338,1454,2018000007,2,5月去十渡,3,TIMESTAMP=1513927499769	USER=2018000007	TASK=2	QUERY=5月去十渡	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1339,1455,2018000008,2, 北京周边　旅游,4,TIMESTAMP=1513928733316	USER=2018000008	TASK=2	QUERY= 北京周边　旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1340,1456,2018000008,2, 北京周边　旅游　蚂蜂窝,5,TIMESTAMP=1513928821859	USER=2018000008	TASK=2	QUERY= 北京周边　旅游　蚂蜂窝	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1341,1457,2018000007,2,5月去秦皇岛,4,TIMESTAMP=1513927689935	USER=2018000007	TASK=2	QUERY=5月去秦皇岛	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1342,1458,2018000007,2,5月去秦皇岛多少钱,1,TIMESTAMP=1513927713958	USER=2018000007	TASK=2	QUERY=5月去秦皇岛多少钱	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1343,1459,2018000007,2,5月去秦皇岛旅游多少钱,3,TIMESTAMP=1513927808594	USER=2018000007	TASK=2	QUERY=5月去秦皇岛旅游多少钱	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1344,1460,2015030002,8,谷歌眼镜,3,TIMESTAMP=1513929052518	USER=2015030002	TASK=8	QUERY=谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1345,1461,2015030002,8,谷歌眼镜 使用方法,5,TIMESTAMP=1513929149488	USER=2015030002	TASK=8	QUERY=谷歌眼镜 使用方法	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1346,1462,2015030002,8,谷歌眼镜 价格,3,TIMESTAMP=1513929198310	USER=2015030002	TASK=8	QUERY=谷歌眼镜 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1347,1463,2018000008,12, 辽宁号,5,TIMESTAMP=1513929403720	USER=2018000008	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1348,1464,2018000007,1, 破冰游戏 10人,5,TIMESTAMP=1513928327440	USER=2018000007	TASK=1	QUERY= 破冰游戏 10人	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1349,1465,2015030002,4, 国际航班行李限制,5,TIMESTAMP=1513929851406	USER=2015030002	TASK=4	QUERY= 国际航班行李限制	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1350,1466,2018000007,12, 中国第一艘航母辽宁号,3,TIMESTAMP=1513928752299	USER=2018000007	TASK=12	QUERY= 中国第一艘航母辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1351,1467,2015030002,4,中美航班行李限制,4,TIMESTAMP=1513930004948	USER=2015030002	TASK=4	QUERY=中美航班行李限制	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1352,1468,2015030002,4,国际航班哪些物品必须托运,4,TIMESTAMP=1513930063096	USER=2015030002	TASK=4	QUERY=国际航班哪些物品必须托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1353,1469,2018000008,1,破冰游戏　公司 ,5,TIMESTAMP=1513930066789	USER=2018000008	TASK=1	QUERY=破冰游戏　公司 	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1354,1470,2018000007,12,辽宁号,5,TIMESTAMP=1513928936617	USER=2018000007	TASK=12	QUERY=辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1355,1471,2015030002,11, 清华大学游泳馆,1,TIMESTAMP=1513930182601	USER=2015030002	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1356,1472,2018000007,12,辽宁号型号,1,TIMESTAMP=1513928984038	USER=2018000007	TASK=12	QUERY=辽宁号型号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1357,1473,2015030002,11, 清华大学游泳馆,1,TIMESTAMP=1513930197147	USER=2015030002	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1358,1474,2015030002,11, 清华 游泳馆,5,TIMESTAMP=1513930344515	USER=2015030002	TASK=11	QUERY= 清华 游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1359,1475,2018000007,12,辽宁号基本信息,5,TIMESTAMP=1513929197260	USER=2018000007	TASK=12	QUERY=辽宁号基本信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1360,1476,2018000007,12,辽宁号战略作用,5,TIMESTAMP=1513929255874	USER=2018000007	TASK=12	QUERY=辽宁号战略作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1361,1477,2018000007,12,辽宁号优势劣势,1,TIMESTAMP=1513929271545	USER=2018000007	TASK=12	QUERY=辽宁号优势劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1362,1478,2018000007,8, 谷歌眼镜,5,TIMESTAMP=1513929423641	USER=2018000007	TASK=8	QUERY= 谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1363,1479,2015030002,10, 港版iPhone 大陆运营商,4,TIMESTAMP=1513930639583	USER=2015030002	TASK=10	QUERY= 港版iPhone 大陆运营商	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1364,1480,2018000007,8, 谷歌价格,1,TIMESTAMP=1513929443360	USER=2018000007	TASK=8	QUERY= 谷歌价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1365,1481,2018000007,8, 谷歌眼镜价格,5,TIMESTAMP=1513929488886	USER=2018000007	TASK=8	QUERY= 谷歌眼镜价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1366,1482,2018000008,4, 美国航空　行李,4,TIMESTAMP=1513930704974	USER=2018000008	TASK=4	QUERY= 美国航空　行李	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1367,1483,2018000007,8, 谷歌眼镜使用方式,5,TIMESTAMP=1513929517285	USER=2018000007	TASK=8	QUERY= 谷歌眼镜使用方式	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1368,1484,2015030002,10, 港版iPhone6售价,3,TIMESTAMP=1513930810471	USER=2015030002	TASK=10	QUERY= 港版iPhone6售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1369,1485,2015030002,10,iPhone 6 港版 ,1,TIMESTAMP=1513930840264	USER=2015030002	TASK=10	QUERY=iPhone 6 港版 	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1370,1486,2015030002,10,apple store,4,TIMESTAMP=1513930930382	USER=2015030002	TASK=10	QUERY=apple store	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1371,1487,2018000007,10, 港版iPhone6价格,1,TIMESTAMP=1513929839364	USER=2018000007	TASK=10	QUERY= 港版iPhone6价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1372,1488,2018000008,10, ｉｐｈｏｎｅ６　港版,1,TIMESTAMP=1513931068458	USER=2018000008	TASK=10	QUERY= ｉｐｈｏｎｅ６　港版	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1373,1489,2015030002,10,iphone6 价格,4,TIMESTAMP=1513931072906	USER=2015030002	TASK=10	QUERY=iphone6 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1374,1490,2018000008,10,iphone6 港版,1,TIMESTAMP=1513931089906	USER=2018000008	TASK=10	QUERY=iphone6 港版	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1375,1491,2018000007,10,香港买iphone6,5,TIMESTAMP=1513929985845	USER=2018000007	TASK=10	QUERY=香港买iphone6	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1376,1492,2015030002,10,港版iphone6 税,3,TIMESTAMP=1513931212276	USER=2015030002	TASK=10	QUERY=港版iphone6 税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1377,1493,2018000008,10,iphone6 香港,4,TIMESTAMP=1513931284384	USER=2018000008	TASK=10	QUERY=iphone6 香港	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1378,1494,2018000008,10,iphone6 香港　运营商网络,5,TIMESTAMP=1513931321288	USER=2018000008	TASK=10	QUERY=iphone6 香港　运营商网络	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1379,1495,2018000007,10,iphone6报价,3,TIMESTAMP=1513930138909	USER=2018000007	TASK=10	QUERY=iphone6报价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1380,1496,2018000008,10,iphone6,1,TIMESTAMP=1513931351496	USER=2018000008	TASK=10	QUERY=iphone6	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1381,1497,2015030002,7, 如何戒烟,4,TIMESTAMP=1513931426225	USER=2015030002	TASK=7	QUERY= 如何戒烟	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1382,1498,2018000008,10,iphone6　价格,2,TIMESTAMP=1513931429478	USER=2018000008	TASK=10	QUERY=iphone6　价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1383,1499,2018000007,10,去香港买iphone交税么,5,TIMESTAMP=1513930257112	USER=2018000007	TASK=10	QUERY=去香港买iphone交税么	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1384,1500,2018000007,10,港版iphone支持国内运营商么,5,TIMESTAMP=1513930306813	USER=2018000007	TASK=10	QUERY=港版iphone支持国内运营商么	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1385,1501,2015030002,7, 戒烟的好处,5,TIMESTAMP=1513931516699	USER=2015030002	TASK=7	QUERY= 戒烟的好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1386,1502,2018000008,10,iphone6　价格　２０１７,4,TIMESTAMP=1513931543238	USER=2018000008	TASK=10	QUERY=iphone6　价格　２０１７	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1387,1503,2018000007,11, 清华大学游泳馆,1,TIMESTAMP=1513930436863	USER=2018000007	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1388,1504,2018000007,11, 清华大学游泳馆,1,TIMESTAMP=1513930446878	USER=2018000007	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1389,1505,2015030002,7, 戒烟的副作用,3,TIMESTAMP=1513931755289	USER=2015030002	TASK=7	QUERY= 戒烟的副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1390,1506,2018000007,11, 清华大学游泳馆开放时间,1,TIMESTAMP=1513930565384	USER=2018000007	TASK=11	QUERY= 清华大学游泳馆开放时间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1391,1507,2018000007,11, 清华游泳馆,4,TIMESTAMP=1513930654188	USER=2018000007	TASK=11	QUERY= 清华游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1392,1508,2018000007,11,清华陈明游泳馆,5,TIMESTAMP=1513930924879	USER=2018000007	TASK=11	QUERY=清华陈明游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1393,1509,2015030002,1, 破冰游戏,5,TIMESTAMP=1513932207591	USER=2015030002	TASK=1	QUERY= 破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1394,1510,2018000007,3, 死飞自行车,5,TIMESTAMP=1513931073991	USER=2018000007	TASK=3	QUERY= 死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1395,1511,2018000007,3, 死飞自行车注意事项,5,TIMESTAMP=1513931131724	USER=2018000007	TASK=3	QUERY= 死飞自行车注意事项	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1396,1512,2018000007,3, 死飞自行车购买,1,TIMESTAMP=1513931162322	USER=2018000007	TASK=3	QUERY= 死飞自行车购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1397,1513,2018000007,3, 死飞自行车价格区间,1,TIMESTAMP=1513931181090	USER=2018000007	TASK=3	QUERY= 死飞自行车价格区间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1398,1514,2018000007,3, 死飞自行车价格,5,TIMESTAMP=1513931214192	USER=2018000007	TASK=3	QUERY= 死飞自行车价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1399,1515,2015030002,12,辽宁舰,4,TIMESTAMP=1513932438163	USER=2015030002	TASK=12	QUERY=辽宁舰	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1400,1516,2015030002,12,辽宁号,5,TIMESTAMP=1513932632583	USER=2015030002	TASK=12	QUERY=辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1401,1517,2018000007,4, 国际航班行李托运体积重量限制,5,TIMESTAMP=1513931465100	USER=2018000007	TASK=4	QUERY= 国际航班行李托运体积重量限制	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1402,1518,2018000007,4,国际航班手提行李能放多少液体,5,TIMESTAMP=1513931550872	USER=2018000007	TASK=4	QUERY=国际航班手提行李能放多少液体	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1403,1519,2018000007,4,国际航班必须手提,1,TIMESTAMP=1513931583254	USER=2018000007	TASK=4	QUERY=国际航班必须手提	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1404,1520,2015030002,12,辽宁号与其他国家航母比较,5,TIMESTAMP=1513932798746	USER=2015030002	TASK=12	QUERY=辽宁号与其他国家航母比较	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1405,1521,2018000007,4,国际航班什么东西必须手提,5,TIMESTAMP=1513931641538	USER=2018000007	TASK=4	QUERY=国际航班什么东西必须手提	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1406,1522,2015030002,2, 5月 北京周边旅游,4,TIMESTAMP=1513933100089	USER=2015030002	TASK=2	QUERY= 5月 北京周边旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1407,1523,2015030002,2, 5月 北京一周旅游,4,TIMESTAMP=1513933127463	USER=2015030002	TASK=2	QUERY= 5月 北京一周旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1408,1524,2015030002,2, 5月 北京周边,5,TIMESTAMP=1513933320491	USER=2015030002	TASK=2	QUERY= 5月 北京周边	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1409,1525,2015030002,2,百花山 价格,1,TIMESTAMP=1513933425296	USER=2015030002	TASK=2	QUERY=百花山 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1410,1526,2015030002,2,妙峰山 价格,5,TIMESTAMP=1513933460260	USER=2015030002	TASK=2	QUERY=妙峰山 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1411,1527,2015030002,2,妙峰山 住宿价格,2,TIMESTAMP=1513933613838	USER=2015030002	TASK=2	QUERY=妙峰山 住宿价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1416,1532,2017010434,11, 清华大学陈明游泳馆,2,TIMESTAMP=1513995184744	USER=2017010434	TASK=11	QUERY= 清华大学陈明游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1417,1533,2017010434,11, 清华大学陈明游泳馆 营业时间,3,TIMESTAMP=1513995287112	USER=2017010434	TASK=11	QUERY= 清华大学陈明游泳馆 营业时间	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1418,1534,2017010434,11, 清华大学陈明游泳馆 学生票价,3,TIMESTAMP=1513995365640	USER=2017010434	TASK=11	QUERY= 清华大学陈明游泳馆 学生票价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1420,1536,2017010434,11, 清华大学陈明游泳馆 学生游泳卡,2,TIMESTAMP=1513995497341	USER=2017010434	TASK=11	QUERY= 清华大学陈明游泳馆 学生游泳卡	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1422,1538,2017010434,10, 港版iPhone6 ,1,TIMESTAMP=1513995848415	USER=2017010434	TASK=10	QUERY= 港版iPhone6 	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1423,1539,2018000009,10, iphone6报价,4,TIMESTAMP=1513995907792	USER=2018000009	TASK=10	QUERY= iphone6报价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1424,1540,2018000009,10, 香港iphone6报价,3,TIMESTAMP=1513995925304	USER=2018000009	TASK=10	QUERY= 香港iphone6报价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1425,1541,2017010434,10, 港版iPhone6 售价,3,TIMESTAMP=1513995947225	USER=2017010434	TASK=10	QUERY= 港版iPhone6 售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1426,1542,2017010434,10, 港版iPhone6 关税,3,TIMESTAMP=1513996158134	USER=2017010434	TASK=10	QUERY= 港版iPhone6 关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1427,1543,2018000009,10, 香港iphone6报价,4,TIMESTAMP=1513996173214	USER=2018000009	TASK=10	QUERY= 香港iphone6报价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1428,1544,2018000009,10, 港版iphone支持国内运营商吗,3,TIMESTAMP=1513996284588	USER=2018000009	TASK=10	QUERY= 港版iphone支持国内运营商吗	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1429,1545,2018000009,10, 港版iphone支持中国联通,1,TIMESTAMP=1513996315587	USER=2018000009	TASK=10	QUERY= 港版iphone支持中国联通	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1430,1546,2018000009,10, 港版iphone支持中国联通,1,TIMESTAMP=1513996340772	USER=2018000009	TASK=10	QUERY= 港版iphone支持中国联通	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1431,1547,2017010434,3, 清华大学附近 死飞自行车购买,1,TIMESTAMP=1513996468322	USER=2017010434	TASK=3	QUERY= 清华大学附近 死飞自行车购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1432,1548,2018000009,10, 港版iphone6支持中国联通,5,TIMESTAMP=1513996469490	USER=2018000009	TASK=10	QUERY= 港版iphone6支持中国联通	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1433,1549,2017010434,3, 清华大学附近 死飞购买,1,TIMESTAMP=1513996541545	USER=2017010434	TASK=3	QUERY= 清华大学附近 死飞购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1434,1550,2017010434,3, 清华大学附近购买死飞,1,TIMESTAMP=1513996596041	USER=2017010434	TASK=3	QUERY= 清华大学附近购买死飞	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1435,1551,2018000009,10, 在香港买iphone6,5,TIMESTAMP=1513996598337	USER=2018000009	TASK=10	QUERY= 在香港买iphone6	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1436,1552,2017010434,3, 清华大学附近如何购买死飞自行车,2,TIMESTAMP=1513996685904	USER=2017010434	TASK=3	QUERY= 清华大学附近如何购买死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1437,1553,2017010434,3,死飞自行车 ,1,TIMESTAMP=1513996812345	USER=2017010434	TASK=3	QUERY=死飞自行车 	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1438,1554,2018000009,10, 在香港买iphone6如何带回,4,TIMESTAMP=1513996818997	USER=2018000009	TASK=10	QUERY= 在香港买iphone6如何带回	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1439,1555,2017010434,3,死飞自行车 购买,1,TIMESTAMP=1513996867369	USER=2017010434	TASK=3	QUERY=死飞自行车 购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1440,1556,2017010434,3,死飞自行车 价格,2,TIMESTAMP=1513997019793	USER=2017010434	TASK=3	QUERY=死飞自行车 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1441,1557,2018000009,12, 辽宁号基本信息,2,TIMESTAMP=1513997269224	USER=2018000009	TASK=12	QUERY= 辽宁号基本信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1442,1558,2017010434,8, 谷歌眼镜,5,TIMESTAMP=1513997340583	USER=2017010434	TASK=8	QUERY= 谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1443,1559,2018000009,12, 辽宁舰基本信息,3,TIMESTAMP=1513997476980	USER=2018000009	TASK=12	QUERY= 辽宁舰基本信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1444,1560,2018000009,12, 辽宁舰舰长 容量 吨位,1,TIMESTAMP=1513997535109	USER=2018000009	TASK=12	QUERY= 辽宁舰舰长 容量 吨位	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1445,1561,2018000009,12, 辽宁舰历史,5,TIMESTAMP=1513997669451	USER=2018000009	TASK=12	QUERY= 辽宁舰历史	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1446,1562,2017010434,2, 5月北京周边旅游,4,TIMESTAMP=1513997695353	USER=2017010434	TASK=2	QUERY= 5月北京周边旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1447,1563,2018000009,12, 辽宁舰优势 劣势,3,TIMESTAMP=1513997755666	USER=2018000009	TASK=12	QUERY= 辽宁舰优势 劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1448,1564,2018000009,12, 辽宁舰劣势,3,TIMESTAMP=1513997859297	USER=2018000009	TASK=12	QUERY= 辽宁舰劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1449,1565,2018000009,12, 辽宁舰战略作用,5,TIMESTAMP=1513997998134	USER=2018000009	TASK=12	QUERY= 辽宁舰战略作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1450,1566,2017010434,12, 航母辽宁号,4,TIMESTAMP=1513998191705	USER=2017010434	TASK=12	QUERY= 航母辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1451,1567,2017010434,12, 世界各国航母与辽宁号,2,TIMESTAMP=1513998298065	USER=2017010434	TASK=12	QUERY= 世界各国航母与辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2
1452,1568,2017010434,12, 世界各国航母与辽宁号优劣,1,TIMESTAMP=1513998345860	USER=2017010434	TASK=12	QUERY= 世界各国航母与辽宁号优劣	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1453,1569,2018000009,1, 新员工培训破冰游戏,5,TIMESTAMP=1513998411076	USER=2018000009	TASK=1	QUERY= 新员工培训破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1454,1570,2017010434,12,航母的战略意义,4,TIMESTAMP=1513998413735	USER=2017010434	TASK=12	QUERY=航母的战略意义	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1455,1571,2018000009,11, 清华大学游泳馆,1,TIMESTAMP=1513998582760	USER=2018000009	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1456,1572,2018000009,11, 游泳馆,1,TIMESTAMP=1513998620264	USER=2018000009	TASK=11	QUERY= 游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1
1457,1573,2018000009,11, 游泳馆 清华大学,4,TIMESTAMP=1513998748814	USER=2018000009	TASK=11	QUERY= 游泳馆 清华大学	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1458,1574,2017010434,1, 新员工培训破冰游戏,5,TIMESTAMP=1513998912472	USER=2017010434	TASK=1	QUERY= 新员工培训破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1459,1575,2018000009,11,清华大学陈明游泳馆 ,4,TIMESTAMP=1513998970181	USER=2018000009	TASK=11	QUERY=清华大学陈明游泳馆 	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1460,1576,2018000009,11,清华大学陈明游泳馆 学生办卡,3,TIMESTAMP=1513999062756	USER=2018000009	TASK=11	QUERY=清华大学陈明游泳馆 学生办卡	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3
1461,1577,2018000009,7,戒烟好处,5,TIMESTAMP=1513999289313	USER=2018000009	TASK=7	QUERY=戒烟好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1462,1578,2017010434,4, 国际航班手提行李要求,5,TIMESTAMP=1513999388584	USER=2017010434	TASK=4	QUERY= 国际航班手提行李要求	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1463,1579,2018000009,7,戒烟副作用,5,TIMESTAMP=1513999425696	USER=2018000009	TASK=7	QUERY=戒烟副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
1464,1580,2017010434,4, 国际航班液体行李要求,4,TIMESTAMP=1513999529512	USER=2017010434	TASK=4	QUERY= 国际航班液体行李要求	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1465,1581,2018000009,7,戒烟方法,4,TIMESTAMP=1513999528677	USER=2018000009	TASK=7	QUERY=戒烟方法	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4
1466,1582,2017010434,7, 戒烟的好处,5,TIMESTAMP=1513999789469	USER=2017010434	TASK=7	QUERY= 戒烟的好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5
