SessionID,TopicNumber,TopicProduct,TopicGoal,TaskType,Query,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick
844,47,factual,specific,known-item,Swahili food spices,5,3,100.9174,0,1,0,0,36.8096,36.8096,1,1,64.1078,0,36.8096,0,0.364749785
844,47,factual,specific,known-item,Swahili food ingredients,6,3,20.2613,10,0,0,0,,0,,,20.2613,,20.2613,0,1
845,16,factual,amorphous,known-subject,weight loss guides,1,3,19.3992,0,0,0,0,,0,,,19.3992,,19.3992,0,1
845,16,factual,amorphous,known-subject,fitness guides,2,2,19.854,0,0,0,0,,0,,,19.854,,19.854,0,1
846,26,intellectual,amorphous,exploratory,vacation new zealand,1,3,36.1513,0,2,0,0,8.77975,17.5595,3,5,18.5918,0,17.5595,0,0.485722505
846,26,intellectual,amorphous,exploratory,vacation new zealand tripadvisor,2,4,27.388,0,2,0,0,9.3044,18.6088,3,4,8.7792,0,18.6088,0,0.679450854
846,26,intellectual,amorphous,exploratory,vacation new zealand airline prices,3,5,65.2958,0,2,0,0,27.88975,55.7795,2.5,3,9.5163,0,55.7795,0,0.85425862
846,26,intellectual,amorphous,exploratory,vacation new zealand best hotels,4,5,28.3896,10,1,0,0,15.0782,15.0782,,2,13.3114,0,15.0782,0,0.531117029
847,38,factual,specific,known-item,SUNY colleges,1,2,8.8904,0,0,0,0,,0,,,8.8904,,8.8904,0,1
847,38,factual,specific,known-item,SUNY colleges bioinformatics,2,3,36.2302,0,0,0,0,,0,,,36.2302,,36.2302,0,1
847,38,factual,specific,known-item,State University of New York colleges bioinformatics,3,7,19.6772,0,0,0,0,,0,,,19.6772,,19.6772,0,1
847,38,factual,specific,known-item,SUNY Plattsburgh,4,2,6.7291,0,0,0,0,,0,,,6.7291,,6.7291,0,1
848,14,intellectual,specific,interpretive,evidence of god,1,3,109.9956,0,4,2,2,26.9803,107.9212,4.5,8,2.0744,0.5,107.9212,1,0.981141064
849,11,intellectual,specific,interpretive,infants in different cultures,1,4,17.5855,0,0,0,0,,0,,,17.5855,,17.5855,0,1
850,43,intellectual,specific,interpretive,fun road trips,1,3,60.3889,0,1,0,0,51.9002,51.9002,3,3,8.4887,0,51.9002,0,0.859432777
850,43,intellectual,specific,interpretive,cool ideas road trips,2,4,65.2513,0,2,0,0,27.94,55.88,6,10,9.3713,0,55.88,0,0.856381405
850,43,intellectual,specific,interpretive,best road trips,3,3,25.5837,0,0,0,0,,0,,,25.5837,,25.5837,0,1
851,56,factual,amorphous,known-subject,pocono mountains,1,2,129.7956,0,1,0,0,101.9805,101.9805,3,3,27.8151,0,101.9805,0,0.785700748
852,3,intellectual,amorphous,exploratory,PhD in Business cost/benefit,1,4,682.7975,0,0,0,0,,0,,,682.7975,,682.7975,0,1
853,55,factual,specific,known-item,JP Morgan Chase data center,1,5,8.7828,0,0,0,0,,0,,,8.7828,,8.7828,0,1
853,55,factual,specific,known-item,JPMorgan Chase data center,2,4,132.2089,0,4,0,0,29.84765,119.3906,5,9,12.8183,0,119.3906,0,0.903045105
853,55,factual,specific,known-item,JPMorgan Chase data centers comparison,3,5,14.7284,0,0,0,0,,0,,,14.7284,,14.7284,0,1
854,56,factual,amorphous,known-subject,Pocono Mountains,1,2,59.7389,0,4,0,0,13.6823,54.7292,5,8,5.0097,0,54.7292,0,0.91614007
855,44,intellectual,specific,interpretive,what make internet phone service great,1,6,25.9264,0,0,0,0,,0,,,25.9264,,25.9264,0,1
855,44,intellectual,specific,interpretive,what to look for in a internet phone service provider,2,10,27.3702,0,2,0,0,7.90185,15.8037,1.5,2,11.5665,0,15.8037,0,0.577405353
856,37,factual,specific,known-item,silicone roof coating,1,3,14.4653,0,3,0,2,-2.3061,-6.9183,2.666666667,5,21.3836,0.666666667,-6.9183,0,-0.478268684
857,48,factual,amorphous,known-subject,practices of evaluating employees,1,4,45.7779,0,0,0,0,,0,,,45.7779,,45.7779,0,1
858,10,intellectual,amorphous,exploratory,junk food tax pros and cons,1,6,146.5501,0,1,0,1,91.194,91.194,4,4,55.3561,1,91.194,0,0.622271837
858,10,intellectual,amorphous,exploratory,junk food tax benefits,2,4,194.2939,0,0,0,0,,0,,,194.2939,,194.2939,0,1
859,32,intellectual,amorphous,exploratory,new york,1,2,33.5963,0,0,0,0,,0,,,33.5963,,33.5963,0,1
860,24,factual,specific,known-item,red bull side effects,1,4,38.4112,0,1,0,1,20.4759,20.4759,1,1,17.9353,1,20.4759,0,0.533071083
860,24,factual,specific,known-item,red bull bad for you,2,5,21.4869,0,0,0,0,,0,,,21.4869,,21.4869,0,1
860,24,factual,specific,known-item,red bull negative side effects,3,5,40.6944,0,0,0,0,,0,,,40.6944,,40.6944,0,1
860,24,factual,specific,known-item,red bull negative side effects aspartame,4,6,14.2404,0,0,0,0,,0,,,14.2404,,14.2404,0,1
860,24,factual,specific,known-item,red bull negative side effects aspartame ph balance,5,8,9.2873,0,0,0,0,,0,,,9.2873,,9.2873,0,1
860,24,factual,specific,known-item,red bull banned country list,6,5,34.4791,0,0,0,0,,0,,,34.4791,,34.4791,0,1
861,18,intellectual,amorphous,exploratory,false pregnancy,1,2,27.2339,0,2,0,0,11.639,23.278,3.5,4,3.9559,0,23.278,0,0.854743537
862,18,intellectual,amorphous,exploratory,causes of pseudocyesis,1,3,282.5433,0,1,0,1,173.8018,173.8018,1,1,108.7415,1,173.8018,0,0.615133326
863,60,intellectual,specific,interpretive,malaria charity africa,1,3,61.5253,0,1,0,1,46.8192,46.8192,2,2,14.7061,1,46.8192,0,0.760974753
863,60,intellectual,specific,interpretive,malaria charity africa economy,2,4,198.8978,0,2,0,0,69.8761,139.7522,,7,59.1456,0,139.7522,0,0.702633212
864,35,intellectual,specific,interpretive,Merck lobby,1,2,28.1402,0,0,0,0,,0,,,28.1402,,28.1402,0,1
864,35,intellectual,specific,interpretive,Merck lobby -hpv,2,3,43.8059,0,0,0,0,,0,,,43.8059,,43.8059,0,1
865,36,factual,amorphous,known-subject,european economic crisis,1,3,308.5349,0,2,0,2,45.2568,90.5136,1.5,2,218.0213,1,90.5136,0,0.29336584
866,56,factual,amorphous,known-subject,poconos,1,1,70.1131,0,2,0,1,31.3204,62.6408,3.5,5,7.4723,0.5,62.6408,0,0.893425052
866,56,factual,amorphous,known-subject,pocono mountains things to do,2,5,69.8649,0,2,1,1,29.85015,59.7003,5,6,10.1646,0.5,59.7003,4,0.854510634
866,56,factual,amorphous,known-subject,poconos events,3,2,47.3649,0,1,0,0,42.7455,42.7455,1,1,4.6194,0,42.7455,0,0.902472084
867,31,factual,specific,known-item,Churchill Downs racing schedule,1,4,78.2473,0,0,0,0,,0,,,78.2473,,78.2473,0,1
868,55,factual,specific,known-item,JP Morgan Chase data centers locations,1,6,49.1556,0,0,0,0,,0,,,49.1556,,49.1556,0,1
868,55,factual,specific,known-item,"JP Morgan Chase data centers +  Google, Microsoft and Facebook's data centers",2,12,10.5543,0,0,0,0,,0,,,10.5543,,10.5543,0,1
869,13,factual,amorphous,known-subject,french reaction winning World cup,1,5,15.4419,0,0,0,0,,0,,,15.4419,,15.4419,0,1
869,13,factual,amorphous,known-subject,french  winning World cup,2,4,28.0352,0,0,0,0,,0,,,28.0352,,28.0352,0,1
869,13,factual,amorphous,known-subject,world cup france,3,3,18.1955,0,0,0,0,,0,,,18.1955,,18.1955,0,1
869,13,factual,amorphous,known-subject,world cup france 1998,4,4,22.9982,0,1,0,0,19.7986,19.7986,1,1,3.1996,0,19.7986,0,0.860876069
870,53,intellectual,specific,interpretive,403(b) or IRA,1,3,19.5361,0,0,0,0,,0,,,19.5361,,19.5361,0,1
870,53,intellectual,specific,interpretive,403(b) pros and cons,2,4,41.1475,0,0,0,0,,0,,,41.1475,,41.1475,0,1
870,53,intellectual,specific,interpretive,IRAs pros and cons,3,4,82.1854,0,0,0,0,,0,,,82.1854,,82.1854,0,1
871,47,factual,specific,known-item,swahili dish ingredients,1,3,16.3085,0,0,0,0,,0,,,16.3085,,16.3085,0,1
871,47,factual,specific,known-item,swahili herbs,2,2,11.7398,0,0,0,0,,0,,,11.7398,,11.7398,0,1
871,47,factual,specific,known-item,swahili food,3,2,176.3237,0,1,0,0,168.0811,168.0811,3,3,8.2426,0,168.0811,0,0.953253023
872,15,factual,specific,known-item,cheap internet phone service,1,4,7.1577,0,0,0,0,,0,,,7.1577,,7.1577,0,1
872,15,factual,specific,known-item,cheap internet phone service voip,2,5,19.3561,0,0,0,0,,0,,,19.3561,,19.3561,0,1
873,5,factual,amorphous,known-subject,face transplants,1,2,14.5595,0,0,0,0,,0,,,14.5595,,14.5595,0,1
873,5,factual,amorphous,known-subject,face transplants success stories,2,4,22.9287,0,1,0,1,12.144,12.144,3,3,10.7847,1,12.144,0,0.52964189
873,5,factual,amorphous,known-subject,face transplants stories,3,3,31.7094,10,1,0,1,19.2255,19.2255,,3,12.4839,1,19.2255,0,0.606302863
874,57,intellectual,amorphous,exploratory,Lara Dutta,1,2,15.7449,0,0,0,0,,0,,,15.7449,,15.7449,0,1
874,57,intellectual,amorphous,exploratory,indian government beauty pagent,2,4,21.5335,0,0,0,0,,0,,,21.5335,,21.5335,0,1
874,57,intellectual,amorphous,exploratory,beauty pagents in india,3,4,40.1025,0,0,0,0,,0,,,40.1025,,40.1025,0,1
874,57,intellectual,amorphous,exploratory,beauty pageants in india,4,4,16.6315,0,0,0,0,,0,,,16.6315,,16.6315,0,1
874,57,intellectual,amorphous,exploratory,beauty pageants india,5,3,5.3718,0,0,0,0,,0,,,5.3718,,5.3718,0,1
874,57,intellectual,amorphous,exploratory,beauty pageants indian,6,3,22.3888,0,0,0,0,,0,,,22.3888,,22.3888,0,1
875,48,factual,amorphous,known-subject,best way to evaluate employees,1,5,16.633,0,1,0,0,11.4068,11.4068,1,1,5.2262,0,11.4068,0,0.685793302
876,6,factual,amorphous,known-subject,swahili dish,1,2,14.8916,0,0,0,0,,0,,,14.8916,,14.8916,0,1
876,6,factual,amorphous,known-subject,swahili food,2,2,17.8509,0,0,0,0,,0,,,17.8509,,17.8509,0,1
877,4,factual,specific,known-item,different ways to quit smoking,1,5,48.3342,0,0,0,0,,0,,,48.3342,,48.3342,0,1
877,4,factual,specific,known-item,second effects of quitting smoking,2,5,39.7934,0,0,0,0,,0,,,39.7934,,39.7934,0,1
878,27,factual,specific,known-item,dehumidifier,1,1,45.1094,0,0,0,0,,0,,,45.1094,,45.1094,0,1
878,27,factual,specific,known-item,dehumidifier technical specifications,2,3,105.8944,0,0,0,0,,0,,,105.8944,,105.8944,0,1
879,50,intellectual,specific,interpretive,eurozone crisis,1,2,60.3782,0,0,0,0,,0,,,60.3782,,60.3782,0,1
879,50,intellectual,specific,interpretive,eurozone financial comparison,2,3,79.4206,0,0,0,0,,0,,,79.4206,,79.4206,0,1
880,38,factual,specific,known-item,SUNY college population,1,3,22.6481,0,0,0,0,,0,,,22.6481,,22.6481,0,1
880,38,factual,specific,known-item,SUNY college life,2,3,37.0513,0,1,0,0,23.167,23.167,2,2,13.8843,0,23.167,0,0.625268209
880,38,factual,specific,known-item,new york SUNY college life,3,5,265.6819,0,1,0,0,156.5001,156.5001,5,5,109.1818,0,156.5001,0,0.589050665
880,38,factual,specific,known-item,new york SUNY colleges,4,4,149.8801,0,0,0,0,,0,,,149.8801,,149.8801,0,1
880,38,factual,specific,known-item,new york SUNY albany hospital,5,5,39.0964,0,2,0,0,14.9351,29.8702,2,3,9.2262,0,29.8702,0,0.764014078
881,24,factual,specific,known-item,Red Bull drink,1,3,65.0691,0,1,0,1,57.6834,57.6834,4,4,7.3857,1,57.6834,0,0.886494511
881,24,factual,specific,known-item,Red Bull drink health problems,2,5,29.3853,0,1,0,0,14.2821,14.2821,6,6,15.1032,0,14.2821,0,0.486028729
881,24,factual,specific,known-item,Red Bull health problems,3,4,19.0301,0,0,0,0,,0,,,19.0301,,19.0301,0,1
881,24,factual,specific,known-item,Banning Red Bull energy drink,4,5,46.7311,0,2,0,0,18.46585,36.9317,3,4,9.7994,0,36.9317,0,0.79030239
882,12,intellectual,amorphous,exploratory,weddings around the world,1,4,14.9406,0,0,0,0,,0,,,14.9406,,14.9406,0,1
882,12,intellectual,amorphous,exploratory,weddings traditions,2,2,24.2675,0,0,0,0,,0,,,24.2675,,24.2675,0,1
883,37,factual,specific,known-item,silicone roof coating definition,1,4,19.0472,0,0,0,0,,0,,,19.0472,,19.0472,0,1
883,37,factual,specific,known-item,silicone roof coating,2,3,71.7268,0,2,1,2,31.38375,62.7675,5.5,8,8.9593,1,62.7675,8,0.875091319
884,56,factual,amorphous,known-subject,pocono mountains,1,2,88.8353,0,2,0,0,42.05735,84.1147,6,8,4.7206,0,84.1147,0,0.946861214
885,16,factual,amorphous,known-subject,fitness goals,1,2,26.2922,0,1,0,0,15.526,15.526,1,1,10.7662,0,15.526,0,0.59051734
885,16,factual,amorphous,known-subject,fitness and dieting,2,3,76.2226,0,1,0,0,68.9092,68.9092,1,1,7.3134,0,68.9092,0,0.904052079
886,1,factual,amorphous,known-subject,Kenya recipes,1,2,24.5493,0,0,0,0,,0,,,24.5493,,24.5493,0,1
886,1,factual,amorphous,known-subject,swahili recipes,2,2,19.3876,0,0,0,0,,0,,,19.3876,,19.3876,0,1
886,1,factual,amorphous,known-subject,swahili food,3,2,25.664,0,0,0,0,,0,,,25.664,,25.664,0,1
886,1,factual,amorphous,known-subject,swahili cooking recipe,4,3,23.2505,0,0,0,0,,0,,,23.2505,,23.2505,0,1
886,1,factual,amorphous,known-subject,kenya cooking recipes,5,3,23.6164,0,0,0,0,,0,,,23.6164,,23.6164,0,1
886,1,factual,amorphous,known-subject,kenyan dishes,6,2,24.0568,0,0,0,0,,0,,,24.0568,,24.0568,0,1
886,1,factual,amorphous,known-subject,what food do people like to eat in kenya,7,9,26.6744,0,0,0,0,,0,,,26.6744,,26.6744,0,1
887,51,factual,specific,known-item,port arthur,1,2,13.071,0,0,0,0,,0,,,13.071,,13.071,0,1
888,31,factual,specific,known-item,"Churchill Downs, the seating chart, the breeders cup races, the Kentucky Derby museum.",1,13,45.3917,0,0,0,0,,0,,,45.3917,,45.3917,0,1
888,31,factual,specific,known-item,Churchill Downs,2,2,47.9959,0,0,0,0,,0,,,47.9959,,47.9959,0,1
888,31,factual,specific,known-item,kentucky derby,3,2,14.2603,0,0,0,0,,0,,,14.2603,,14.2603,0,1
889,48,factual,amorphous,known-subject,employee evaluations,1,2,43.6014,0,2,2,2,17.8964,35.7928,1.5,2,7.8086,1,35.7928,1,0.82090942
889,48,factual,amorphous,known-subject,how to evaluate employees,2,4,98.8567,0,2,2,2,46.85175,93.7035,2,3,5.1532,1,93.7035,1,0.947872021
890,15,factual,specific,known-item,Best VoIP phone service,1,4,76.2605,0,4,0,3,2.3522,9.4088,3.75,9,66.8517,0.75,9.4088,0,0.123377109
891,28,intellectual,specific,interpretive,pros cons cross breeding dogs,1,5,63.4731,0,0,0,0,,0,,,63.4731,,63.4731,0,1
891,28,intellectual,specific,interpretive,benefits breeding dogs,2,3,6.6819,0,0,0,0,,0,,,6.6819,,6.6819,0,1
891,28,intellectual,specific,interpretive,benefits cross breeding dogs,3,4,12.7862,0,0,0,0,,0,,,12.7862,,12.7862,0,1
891,28,intellectual,specific,interpretive,cross breeding dogs,4,3,13.3253,0,0,0,0,,0,,,13.3253,,13.3253,0,1
891,28,intellectual,specific,interpretive,cross purebred dogs,5,3,14.7011,0,0,0,0,,0,,,14.7011,,14.7011,0,1
892,19,intellectual,amorphous,exploratory,hotel in Pocono Mountains,1,4,70.8225,0,1,0,0,30.1988,30.1988,2,2,40.6237,0,30.1988,0,0.426401214
892,19,intellectual,amorphous,exploratory,places around Pocono Mountains,2,4,13.5595,0,0,0,0,,0,,,13.5595,,13.5595,0,1
893,57,intellectual,amorphous,exploratory,india government beauty pagents,1,4,21.4878,0,0,0,0,,0,,,21.4878,,21.4878,0,1
893,57,intellectual,amorphous,exploratory,india government miss universe,2,4,18.8976,0,0,0,0,,0,,,18.8976,,18.8976,0,1
893,57,intellectual,amorphous,exploratory,indian government miss universe,3,4,25.13,10,0,0,0,,0,,,25.13,,25.13,0,1
893,57,intellectual,amorphous,exploratory,indian government beauty pagents,4,4,13.0422,0,0,0,0,,0,,,13.0422,,13.0422,0,1
893,57,intellectual,amorphous,exploratory,indian government lara dutta,5,4,25.3882,0,0,0,0,,0,,,25.3882,,25.3882,0,1
894,16,factual,amorphous,known-subject,different weight loss programs,1,4,8.0486,0,0,0,0,,0,,,8.0486,,8.0486,0,1
895,45,intellectual,amorphous,exploratory,how much has the US spent on space exploration,1,9,31.3418,0,0,0,0,,0,,,31.3418,,31.3418,0,1
895,45,intellectual,amorphous,exploratory,too much being spent on US space exploration,2,8,85.453,0,0,0,0,,0,,,85.453,,85.453,0,1
895,45,intellectual,amorphous,exploratory,US spending too much on space exploration,3,7,22.2561,0,0,0,0,,0,,,22.2561,,22.2561,0,1
896,17,intellectual,amorphous,exploratory,depression can't sleep,1,3,115.902,0,0,0,0,,0,,,115.902,,115.902,0,1
897,59,factual,amorphous,known-subject,philadelphia guide tourists,1,3,35.8852,0,1,0,0,25.3056,25.3056,1,1,10.5796,0,25.3056,0,0.705182081
897,59,factual,amorphous,known-subject,philadelphia activities within 150 miles,2,5,21.5813,0,0,0,0,,0,,,21.5813,,21.5813,0,1
897,59,factual,amorphous,known-subject,activities to do near philadelphia PA,3,6,22.6624,0,0,0,0,,0,,,22.6624,,22.6624,0,1
897,59,factual,amorphous,known-subject,top spots in philadelphia,4,4,43.821,0,0,0,0,,0,,,43.821,,43.821,0,1
897,59,factual,amorphous,known-subject,top tourist spots near philadelphia,5,5,24.2771,0,0,0,0,,0,,,24.2771,,24.2771,0,1
898,27,factual,specific,known-item,dehumidifier,1,1,3.9075,0,0,0,0,,0,,,3.9075,,3.9075,0,1
899,10,intellectual,amorphous,exploratory,junk food tax,1,3,58.0326,0,2,0,2,24.17505,48.3501,2,3,9.6825,1,48.3501,0,0.833154124
899,10,intellectual,amorphous,exploratory,junk food tax support,2,4,28.8959,0,1,0,1,16.4631,16.4631,6,6,12.4328,1,16.4631,0,0.569738267
899,10,intellectual,amorphous,exploratory,should we tax junk food?,3,5,48.3998,0,1,0,0,27.6262,27.6262,2,2,20.7736,0,27.6262,0,0.570791615
900,35,intellectual,specific,interpretive,merck campaign contributions,1,3,5.681,0,0,0,0,,0,,,5.681,,5.681,0,1
900,35,intellectual,specific,interpretive,merck political contributions,2,3,10.2926,0,0,0,0,,0,,,10.2926,,10.2926,0,1
901,14,intellectual,specific,interpretive,does god exists,1,3,33.9916,0,0,0,0,,0,,,33.9916,,33.9916,0,1
901,14,intellectual,specific,interpretive,evidence that there is a god,2,6,42.6645,0,0,0,0,,0,,,42.6645,,42.6645,0,1
902,11,intellectual,specific,interpretive,Do infants age 0-12 months experience different developmental milestones depending on culture?,1,12,51.0724,0,0,0,0,,0,,,51.0724,,51.0724,0,1
902,11,intellectual,specific,interpretive,cultural effects on child developmental milestones,2,6,99.7372,0,2,0,0,37.73585,75.4717,3,4,24.2655,0,75.4717,0,0.756705622
903,28,intellectual,specific,interpretive,pros and cons of the practice of crossing purebred dogs,1,10,53.3753,0,3,0,0,12.75613333,38.2684,4,9,15.1069,0,38.2684,0,0.716968336
903,28,intellectual,specific,interpretive,crossing purebred dogs,2,3,15.9346,0,0,0,0,,0,,,15.9346,,15.9346,0,1
903,28,intellectual,specific,interpretive,designer dogs,3,2,6.1543,0,0,0,0,,0,,,6.1543,,6.1543,0,1
903,28,intellectual,specific,interpretive,designer dogs breeding,4,3,63.7488,0,2,0,0,25.91665,51.8333,2.5,4,11.9155,0,51.8333,0,0.813086678
904,1,factual,amorphous,known-subject,swahili foods,1,2,34.4722,0,0,0,0,,0,,,34.4722,,34.4722,0,1
904,1,factual,amorphous,known-subject,traditional swahili foods,2,3,33.7847,0,0,0,0,,0,,,33.7847,,33.7847,0,1
905,29,factual,specific,known-item,bollywood,1,1,17.0214,0,0,0,0,,0,,,17.0214,,17.0214,0,1
906,54,factual,specific,known-item,firefighting training connecticut,1,3,22.5165,0,0,0,0,,0,,,22.5165,,22.5165,0,1
906,54,factual,specific,known-item,fire connecticut,2,2,6.0505,0,0,0,0,,0,,,6.0505,,6.0505,0,1
906,54,factual,specific,known-item,fire station connecticut,3,3,19.8932,0,0,0,0,,0,,,19.8932,,19.8932,0,1
906,54,factual,specific,known-item,Connecticut Fire Academy,4,3,44.645,0,1,0,0,40.5192,40.5192,1,1,4.1258,0,40.5192,0,0.907586516
906,54,factual,specific,known-item,Connecticut Fire Academy graduates,5,4,25.1273,0,0,0,0,,0,,,25.1273,,25.1273,0,1
907,46,intellectual,amorphous,exploratory,female workers good for new company,1,6,30.8345,0,0,0,0,,0,,,30.8345,,30.8345,0,1
907,46,intellectual,amorphous,exploratory,are minorities employee good for a company?,2,7,22.1006,0,0,0,0,,0,,,22.1006,,22.1006,0,1
907,46,intellectual,amorphous,exploratory,percentage of female workers,3,4,20.487,0,0,0,0,,0,,,20.487,,20.487,0,1
907,46,intellectual,amorphous,exploratory,companies and minorities hiring,4,4,17.2324,0,0,0,0,,0,,,17.2324,,17.2324,0,1
907,46,intellectual,amorphous,exploratory,companies with diverse hiring,5,4,18.0538,0,0,0,0,,0,,,18.0538,,18.0538,0,1
908,42,intellectual,amorphous,exploratory,collagen vascular disease,1,3,19.6767,0,2,0,1,9.07665,18.1533,2,3,1.5234,0.5,18.1533,0,0.922578481
909,24,factual,specific,known-item,red bull ingredients,1,3,17.8348,0,0,0,0,,0,,,17.8348,,17.8348,0,1
909,24,factual,specific,known-item,red bull drink ingredients,2,4,40.8778,0,2,0,1,14.53515,29.0703,7,9,11.8075,0.5,29.0703,0,0.711151285
909,24,factual,specific,known-item,red bull banned,3,3,53.8892,0,0,0,0,,0,,,53.8892,,53.8892,0,1
909,24,factual,specific,known-item,red bull concerns,4,3,20.0104,0,0,0,0,,0,,,20.0104,,20.0104,0,1
909,24,factual,specific,known-item,red bull health concerns,5,4,38.6171,10,0,0,0,,0,,,38.6171,,38.6171,0,1
910,3,intellectual,amorphous,exploratory,PhD in Business,1,3,11.907,0,0,0,0,,0,,,11.907,,11.907,0,1
910,3,intellectual,amorphous,exploratory,PhD in Business cost/benefit analysis,2,5,70.8412,0,0,0,0,,0,,,70.8412,,70.8412,0,1
911,14,intellectual,specific,interpretive,does god exist,1,3,17.4019,0,1,0,0,15.1181,15.1181,1,1,2.2838,0,15.1181,0,0.868761457
911,14,intellectual,specific,interpretive,god vs naturalism,2,3,20.1004,10,0,0,0,,0,,,20.1004,,20.1004,0,1
912,28,intellectual,specific,interpretive,designer dog,1,2,41.0857,0,0,0,0,,0,,,41.0857,,41.0857,0,1
912,28,intellectual,specific,interpretive,designer breed dogs,2,3,20.8323,0,0,0,0,,0,,,20.8323,,20.8323,0,1
913,6,factual,amorphous,known-subject,Kenya,1,1,11,0,0,0,0,,0,,,11,,11,0,1
913,6,factual,amorphous,known-subject,Kenya  Swahili dishes,2,3,8,0,0,0,0,,0,,,8,,8,0,1
913,6,factual,amorphous,known-subject,Swahili dishes,3,2,38,0,3,0,0,12,36,3.666666667,8,2,0,36,0,0.947368421
913,6,factual,amorphous,known-subject,Swahili food,4,2,43,0,3,0,0,13.33333333,40,3.333333333,5,3,0,40,0,0.930232558
913,6,factual,amorphous,known-subject,traditional Swahili food,5,3,59,0,4,0,0,11.75,47,7.75,10,12,0,47,0,0.796610169
913,6,factual,amorphous,known-subject,traditional Swahili food information,6,4,25,0,1,0,0,9,9,3,3,16,0,9,0,0.36
914,16,factual,amorphous,known-subject,best exercise programs,1,3,43.8797,0,0,0,0,,0,,,43.8797,,43.8797,0,1
914,16,factual,amorphous,known-subject,best exercise for weight loss,2,5,43.1362,0,0,0,0,,0,,,43.1362,,43.1362,0,1
914,16,factual,amorphous,known-subject,most effective weight loss diet,3,5,56.1041,0,0,0,0,,0,,,56.1041,,56.1041,0,1
915,17,intellectual,amorphous,exploratory,how to help someone with depression,1,6,22.2613,0,0,0,0,,0,,,22.2613,,22.2613,0,1
915,17,intellectual,amorphous,exploratory,support groups for people with depression,2,6,26.7797,0,0,0,0,,0,,,26.7797,,26.7797,0,1
916,25,intellectual,specific,interpretive,What makes a dehumidifier good?,1,5,70.6611,0,1,0,1,54.1266,54.1266,4,4,16.5345,1,54.1266,0,0.766002794
917,29,factual,specific,known-item,where is bollywood,1,3,7.1199,0,0,0,0,,0,,,7.1199,,7.1199,0,1
917,29,factual,specific,known-item,bollywood,2,1,38.8087,0,1,0,0,33.7308,33.7308,6,6,5.0779,0,33.7308,0,0.869155627
917,29,factual,specific,known-item,bollywood stars,3,2,75.9263,0,1,0,1,38.2218,38.2218,1,1,37.7045,1,38.2218,0,0.503406593
918,5,factual,amorphous,known-subject,face transplants,1,2,21.6208,0,0,0,0,,0,,,21.6208,,21.6208,0,1
918,5,factual,amorphous,known-subject,face transplants impact on patients,2,5,24.6542,0,0,0,0,,0,,,24.6542,,24.6542,0,1
918,5,factual,amorphous,known-subject,life after face transplant,3,4,27.7484,0,0,0,0,,0,,,27.7484,,27.7484,0,1
918,5,factual,amorphous,known-subject,facial transplants,4,2,14.3482,0,0,0,0,,0,,,14.3482,,14.3482,0,1
918,5,factual,amorphous,known-subject,facial transfusions,5,2,28.4257,0,0,0,0,,0,,,28.4257,,28.4257,0,1
919,54,factual,specific,known-item,Connecticut Fire Academy,1,3,22.8342,0,0,0,0,,0,,,22.8342,,22.8342,0,1
920,15,factual,specific,known-item,best internet phone services,1,4,23.3222,0,0,0,0,,0,,,23.3222,,23.3222,0,1
920,15,factual,specific,known-item,best VOIP internet phone services,2,5,21.402,0,0,0,0,,0,,,21.402,,21.402,0,1
920,15,factual,specific,known-item,cheap VOIP internet phone services,3,5,40.1705,0,0,0,0,,0,,,40.1705,,40.1705,0,1
920,15,factual,specific,known-item,VOIP internet phone services  offer free calls from the US to European countries,4,13,41.2752,0,0,0,0,,0,,,41.2752,,41.2752,0,1
920,15,factual,specific,known-item,best VOIP internet phone services in US,5,7,24.1717,0,0,0,0,,0,,,24.1717,,24.1717,0,1
921,41,factual,amorphous,known-subject,new entrepreneur,1,2,26.339,0,2,0,0,9.87755,19.7551,3,4,6.5839,0,19.7551,0,0.750032272
921,41,factual,amorphous,known-subject,advice for new entrepreneurs,2,4,52.7696,0,1,0,0,46.7583,46.7583,3,3,6.0113,0,46.7583,0,0.886084033
921,41,factual,amorphous,known-subject,starting a new business,3,4,62.0302,0,4,0,0,12.8337,51.3348,4.25,9,10.6954,0,51.3348,0,0.827577535
921,41,factual,amorphous,known-subject,it consulting,4,2,12.5764,0,0,0,0,,0,,,12.5764,,12.5764,0,1
922,24,factual,specific,known-item,red bull healthy,1,3,22.9535,0,1,0,0,9.7047,9.7047,10,10,13.2488,0,9.7047,0,0.422798266
922,24,factual,specific,known-item,red bull nutrition,2,3,17.0701,0,0,0,0,,0,,,17.0701,,17.0701,0,1
922,24,factual,specific,known-item,red bull ingredients,3,3,10.7765,0,0,0,0,,0,,,10.7765,,10.7765,0,1
923,49,factual,specific,known-item,water turbines,1,2,9.1265,0,0,0,0,,0,,,9.1265,,9.1265,0,1
923,49,factual,specific,known-item,what are water turbines,2,4,30.1386,0,0,0,0,,0,,,30.1386,,30.1386,0,1
923,49,factual,specific,known-item,operation water turbines,3,3,28.6876,0,0,0,0,,0,,,28.6876,,28.6876,0,1
