,SessionID,TopicNumber,TopicProduct,TopicGoal,TaskType,Query,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick,ReformulationTime
2358,766,13,factual,amorphous,known-subject,effect of world cup on the stock market,6,8,33.9103,0,0,0,0,,0.0,,,33.9103,,33.9103,0,1,33.9103
2359,766,13,factual,amorphous,known-subject,1998 world cup french reaction,7,5,11.2363,0,0,0,0,,0.0,,,11.2363,,11.2363,0,1,11.2363
2360,766,13,factual,amorphous,known-subject,1998 world cup france,8,4,4.5108,0,0,0,0,,0.0,,,4.5108,,4.5108,0,1,4.5108
2361,766,13,factual,amorphous,known-subject,1998 world cup france president,9,5,12.6959,0,0,0,0,,0.0,,,12.6959,,12.6959,0,1,12.6959
2362,766,13,factual,amorphous,known-subject,1998 world cup france president reaction,10,6,17.3878,0,0,0,0,,0.0,,,17.3878,,17.3878,0,1,17.3878
2363,767,15,factual,specific,known-item,cheap internet phone service,1,4,14.3804,0,1,0,0,9.6432,9.6432,8.0,8.0,4.7372,0.0,9.6432,0,0.6705794,14.3804
2364,768,29,factual,specific,known-item,whre is bollywood,1,3,272.2507,0,0,0,0,,0.0,,,272.2507,,272.2507,0,1,272.2507
2365,769,44,intellectual,specific,interpretive,Internet phone service benifits,1,4,27.0588,0,1,0,0,12.6755,12.6755,4.0,4.0,14.3833,0.0,12.6755,0,0.468442799,27.0588
2366,769,44,intellectual,specific,interpretive,Internet phone service pros,2,4,25.3683,0,0,0,0,,0.0,,,25.3683,,25.3683,0,1,25.3683
2367,769,44,intellectual,specific,interpretive,What makes an internet phone service great,3,7,43.2549,0,0,0,0,,0.0,,,43.2549,,43.2549,0,1,43.2549
2368,769,44,intellectual,specific,interpretive,Which Internet phone service is best,4,6,25.1587,0,0,0,0,,0.0,,,25.1587,,25.1587,0,1,25.1587
2369,769,44,intellectual,specific,interpretive,Internet phone service great,5,4,35.7321,0,1,0,1,18.2,18.2,2.0,2.0,17.5321,1.0,18.2,0,0.509345938,35.7321
2370,770,3,intellectual,amorphous,exploratory,phd in business,1,3,12.5982,0,0,0,0,,0.0,,,12.5982,,12.5982,0,1,12.5982
2371,770,3,intellectual,amorphous,exploratory,doctorate in business,2,3,30.1432,0,0,0,0,,0.0,,,30.1432,,30.1432,0,1,30.1432
2372,770,3,intellectual,amorphous,exploratory,doctorate vs masters in business,3,5,36.6131,0,0,0,0,,0.0,,,36.6131,,36.6131,0,1,36.6131
2373,770,3,intellectual,amorphous,exploratory,benefits of phd in business,4,5,51.2512,0,1,0,0,25.5754,25.5754,5.0,5.0,25.6758,0.0,25.5754,0,0.499020511,51.2512
2374,771,50,intellectual,specific,interpretive,effects of eurozone crisis,1,4,9.0601,0,0,0,0,,0.0,,,9.0601,,9.0601,0,1,9.0601
2375,771,50,intellectual,specific,interpretive,eurozone crisis,2,2,29.9904,0,0,0,0,,0.0,,,29.9904,,29.9904,0,1,29.9904
2376,772,5,factual,amorphous,known-subject,face transplants,1,2,10.0775,0,0,0,0,,0.0,,,10.0775,,10.0775,0,1,10.0775
2377,772,5,factual,amorphous,known-subject,face transplants information,2,3,17.3645,0,0,0,0,,0.0,,,17.3645,,17.3645,0,1,17.3645
2378,773,59,factual,amorphous,known-subject,philadelphia sightseeing,1,2,24.9635,0,0,0,0,,0.0,,,24.9635,,24.9635,0,1,24.9635
2379,773,59,factual,amorphous,known-subject,philadelphia attractions,2,2,28.8496,0,0,0,0,,0.0,,,28.8496,,28.8496,0,1,28.8496
2380,773,59,factual,amorphous,known-subject,philadelphia attractions within 150 miles,3,5,25.3068,0,0,0,0,,0.0,,,25.3068,,25.3068,0,1,25.3068
2381,773,59,factual,amorphous,known-subject,philadelphia independence hall by train,4,5,12.7677,0,0,0,0,,0.0,,,12.7677,,12.7677,0,1,12.7677
2382,773,59,factual,amorphous,known-subject,philadelphia independence hall by car,5,5,19.402,0,0,0,0,,0.0,,,19.402,,19.402,0,1,19.402
2383,773,59,factual,amorphous,known-subject,philadelphia swimming,6,2,49.0154,0,0,0,0,,0.0,,,49.0154,,49.0154,0,1,49.0154
2384,773,59,factual,amorphous,known-subject,philadelphia public swimming,7,3,7.7646,0,0,0,0,,0.0,,,7.7646,,7.7646,0,1,7.7646
2385,774,46,intellectual,amorphous,exploratory,hire percentage minorities,1,3,22.0,0,0,0,0,,0.0,,,22.0,,22.0,0,1,22.0
2386,774,46,intellectual,amorphous,exploratory,hiring minorities,2,2,19.0,0,0,0,0,,0.0,,,19.0,,19.0,0,1,19.0
2387,774,46,intellectual,amorphous,exploratory,company diversity percentage,3,3,20.0,0,0,0,0,,0.0,,,20.0,,20.0,0,1,20.0
2388,774,46,intellectual,amorphous,exploratory,diversity workplace hiring,4,3,12.0,0,0,0,0,,0.0,,,12.0,,12.0,0,1,12.0
2389,774,46,intellectual,amorphous,exploratory,hiring percentages for diversity,5,4,16.0,0,0,0,0,,0.0,,,16.0,,16.0,0,1,16.0
2390,774,46,intellectual,amorphous,exploratory,target percentage diversity,6,3,23.0,0,0,0,0,,0.0,,,23.0,,23.0,0,1,23.0
2391,774,46,intellectual,amorphous,exploratory,target percentages minority employees,7,4,13.0,0,0,0,0,,0.0,,,13.0,,13.0,0,1,13.0
2392,775,42,intellectual,amorphous,exploratory,Collagen Vascular Disease,1,3,80.6293,0,4,1,4,18.908325,75.6333,3.5,5.0,4.996,1.0,75.6333,5,0.938037413,80.6293
2393,775,42,intellectual,amorphous,exploratory,can you play sports with Collagen Vascular Disease,2,8,71.5704,0,2,1,1,30.4491,60.8982,2.5,3.0,10.6722,0.5,60.8982,3,0.850885282,71.5704
2394,775,42,intellectual,amorphous,exploratory,Autouimmune,3,1,5.3597,0,0,0,0,,0.0,,,5.3597,,5.3597,0,1,5.3597
2395,776,18,intellectual,amorphous,exploratory,psuedocyesis,1,1,24.6051,0,1,0,1,16.0461,16.0461,1.0,1.0,8.559,1.0,16.0461,0,0.652145287,24.6051
2396,776,18,intellectual,amorphous,exploratory,false pregnancy,2,2,86.179,0,3,0,0,26.14653333,78.4396,5.333333333,9.0,7.7394,0.0,78.4396,0,0.910193899,86.179
2397,776,18,intellectual,amorphous,exploratory,pseudocyesis,3,1,43.5764,0,1,0,0,36.2115,36.2115,3.0,3.0,7.3649,0.0,36.2115,0,0.830988792,43.5764
2398,777,25,intellectual,specific,interpretive,top humidifiers,1,2,78.4138,0,1,0,0,73.2212,73.2212,1.0,1.0,5.1926,0.0,73.2212,0,0.933779513,78.4138
2399,778,4,factual,specific,known-item,ways to quit smoking,1,4,64.5817,0,4,1,3,14.717725,58.8709,3.25,6.0,5.7108,0.75,58.8709,6,0.911572473,64.5817
2400,779,4,factual,specific,known-item,quit smoking,1,2,19.5206,0,1,1,1,15.9516,15.9516,1.0,1.0,3.569,1.0,15.9516,1,0.817167505,19.5206
2401,780,14,intellectual,specific,interpretive,existence of God to evidence that supports the naturalism theory,1,10,82.246,60,10,0,1,10.4225,104.225,,19.0,43.2133,0.1,104.225,0,0.706905872,82.246
2402,781,38,factual,specific,known-item,SUNY colleges,1,2,30.9673,0,1,0,0,20.4498,20.4498,1.0,1.0,10.5175,0.0,20.4498,0,0.660367549,30.9673
2403,781,38,factual,specific,known-item,all suny colleges,2,3,43.1,0,1,0,0,26.7773,26.7773,1.0,1.0,16.3227,0.0,26.7773,0,0.621283063,43.1
2404,782,24,factual,specific,known-item,Red Bull Health concerns,1,4,20.8844,0,0,0,0,,0.0,,,20.8844,,20.8844,0,1,20.8844
2405,782,24,factual,specific,known-item,Red Bull energy drink Health risk,2,6,55.5593,0,2,0,1,18.37525,36.7505,4.5,5.0,18.8088,0.5,36.7505,0,0.661464417,55.5593
2406,782,24,factual,specific,known-item,Countries that have banned Red Bull energy drinks,3,8,54.3522,0,2,0,0,23.07955,46.1591,4.5,8.0,8.1931,0.0,46.1591,0,0.849259092,54.3522
2407,782,24,factual,specific,known-item,Red bull risky ingeredients,4,4,16.994,0,0,0,0,,0.0,,,16.994,,16.994,0,1,16.994
2408,782,24,factual,specific,known-item,US ban on Red Bull,5,5,40.7383,0,0,0,0,,0.0,,,40.7383,,40.7383,0,1,40.7383
2409,783,58,intellectual,specific,interpretive,teacher peer evaluation vs evaluation by students,1,7,104.1127,0,3,0,0,31.11036667,93.3311,3.0,5.0,10.7816,0.0,93.3311,0,0.896442989,104.1127
2410,784,1,factual,amorphous,known-subject,Swahili traditional dishes,1,3,17.7648,0,0,0,0,,0.0,,,17.7648,,17.7648,0,1,17.7648
2411,784,1,factual,amorphous,known-subject,Swahili dishes kenya,2,3,56.8815,0,1,0,0,33.8871,33.8871,1.0,1.0,22.9944,0.0,33.8871,0,0.595749057,56.8815
2412,784,1,factual,amorphous,known-subject,Kenyan swahili dishes,3,3,46.1616,0,1,0,0,35.878,35.878,,,10.2836,0.0,35.878,0,0.777226093,46.1616
2413,785,48,factual,amorphous,known-subject,how to evaluate your employees,1,5,44.1804,0,3,2,2,11.59146667,34.7744,2.0,3.0,9.406,0.666666667,34.7744,1,0.787100162,44.1804
2414,785,48,factual,amorphous,known-subject,best way to evaluate your employees,2,6,114.2264,0,3,0,0,27.8165,83.4495,2.0,3.0,30.7769,0.0,83.4495,0,0.730562287,114.2264
2415,786,55,factual,specific,known-item,JP morgan data centers,1,4,6.8978,0,0,0,0,,0.0,,,6.8978,,6.8978,0,1,6.8978
2416,786,55,factual,specific,known-item,JP morgan,2,2,11.7846,0,0,0,0,,0.0,,,11.7846,,11.7846,0,1,11.7846
2417,786,55,factual,specific,known-item,JP morgan vs google,3,4,45.7264,0,0,0,0,,0.0,,,45.7264,,45.7264,0,1,45.7264
2418,786,55,factual,specific,known-item,data centers and where does JP Morgan stack up?,4,9,21.2319,0,0,0,0,,0.0,,,21.2319,,21.2319,0,1,21.2319
2419,786,55,factual,specific,known-item,JP morgan centers,5,3,14.6396,10,0,0,0,,0.0,,,14.6396,,14.6396,0,1,14.639600000000002
2420,786,55,factual,specific,known-item,JP morgan conputational scienctist center,6,5,17.2213,0,0,0,0,,0.0,,,17.2213,,17.2213,0,1,17.2213
2421,787,22,intellectual,specific,interpretive,Gun control,1,2,13.3849,0,1,0,0,10.9943,10.9943,1.0,1.0,2.3906,0.0,10.9943,0,0.821395752,13.3849
2422,788,22,intellectual,specific,interpretive,are gun bans constitutional,1,4,82.0213,0,1,0,0,53.6175,53.6175,3.0,3.0,28.4038,0.0,53.6175,0,0.653702148,82.0213
2423,788,22,intellectual,specific,interpretive,supreme court on banning guns,2,5,61.2515,0,1,0,0,50.8162,50.8162,1.0,1.0,10.4353,0.0,50.8162,0,0.829631927,61.2515
2424,788,22,intellectual,specific,interpretive,is gun control a good idea,3,6,56.8434,0,1,0,0,38.5701,38.5701,1.0,1.0,18.2733,0.0,38.5701,0,0.6785326,56.8434
2425,789,16,factual,amorphous,known-subject,"exercises, diets, fitness",1,3,16.4797,0,0,0,0,,0.0,,,16.4797,,16.4797,0,1,16.4797
2426,789,16,factual,amorphous,known-subject,fitness tips,2,2,43.2554,10,0,0,0,,0.0,,,88.4515,,88.4515,0,1,43.2554
2427,790,32,intellectual,amorphous,exploratory,Best places to vacation in the United States,1,8,33.9494,0,0,0,0,,0.0,,,33.9494,,33.9494,0,1,33.9494
2428,790,32,intellectual,amorphous,exploratory,best citites in United States,2,5,41.3155,0,1,0,0,19.9762,19.9762,5.0,5.0,21.3393,0.0,19.9762,0,0.48350377,41.3155
2429,790,32,intellectual,amorphous,exploratory,city trips in the United States,3,6,21.2068,0,0,0,0,,0.0,,,21.2068,,21.2068,0,1,21.2068
2430,790,32,intellectual,amorphous,exploratory,vacations in the United States,4,5,21.4528,0,0,0,0,,0.0,,,21.4528,,21.4528,0,1,21.4528
2431,790,32,intellectual,amorphous,exploratory,cities that have the best features in the United States,5,10,27.328,10,1,0,0,10.1035,10.1035,,7.0,37.729,0.0,10.1035,0,0.211226676,27.328000000000003
2432,791,30,intellectual,specific,interpretive,Swahili cuisine,1,2,64.0846,0,1,0,0,62.3003,62.3003,1.0,1.0,1.7843,0.0,62.3003,0,0.972157117,64.0846
2433,791,30,intellectual,specific,interpretive,Swahili food,2,2,8.4051,0,0,0,0,,0.0,,,8.4051,,8.4051,0,1,8.4051
2434,791,30,intellectual,specific,interpretive,Swahili dishes,3,2,45.7395,10,1,0,0,35.126999999999995,35.126999999999995,,5.0,19.9699,0.0,35.126999999999995,0,0.637549481,45.73949999999999
2435,792,6,factual,amorphous,known-subject,Kenya food,1,2,40.6623,0,1,0,0,31.5419,31.5419,7.0,7.0,9.1204,0.0,31.5419,0,0.775703785,40.6623
2436,792,6,factual,amorphous,known-subject,swahili recipe,2,2,29.7251,0,1,0,0,26.0741,26.0741,2.0,2.0,3.6510000000000002,0.0,26.0741,0,0.877174509,29.7251
2437,793,23,factual,amorphous,known-subject,Martin Bryant,1,2,39.9506,0,3,0,0,9.5826,28.7478,3.666666667,8.0,11.2028,0.0,28.7478,0,0.719583686,39.9506
2438,794,28,intellectual,specific,interpretive,crossbreeding designer dogs,1,3,21.9781,0,0,0,0,,0.0,,,21.9781,,21.9781,0,1,21.9781
2439,795,45,intellectual,amorphous,exploratory,benefits of us space program,1,5,77.1585,0,1,0,0,36.1664,36.1664,2.0,2.0,40.9921,0.0,36.1664,0,0.468728656,77.1585
2440,796,36,factual,amorphous,known-subject,cyprus eurozone,1,2,58.4452,0,2,0,0,8.0707,16.1414,2.0,3.0,42.3038,0.0,16.1414,0,0.27618008,58.4452
2441,797,3,intellectual,amorphous,exploratory,advantages phd business,1,3,37.4181,0,0,0,0,,0.0,,,37.4181,,37.4181,0,1,37.4181
2442,797,3,intellectual,amorphous,exploratory,phd business,2,2,62.0843,0,1,0,0,53.4058,53.4058,2.0,2.0,8.6785,0.0,53.4058,0,0.860214257,62.0843
2443,798,43,intellectual,specific,interpretive,Road trip adventures,1,3,79.2165,50,9,0,0,20.81728889,187.3556,14.88888889,30.0,24.5776,0.0,187.3556,0,0.884031383,79.2165
2444,799,11,intellectual,specific,interpretive,0 - 12 month baby devolopmental stagages,1,7,229.9935,0,0,0,0,,0.0,,,229.9935,,229.9935,0,1,229.9935
2445,799,11,intellectual,specific,interpretive,12 month baby delopment,2,4,14.269,0,0,0,0,,0.0,,,14.269,,14.269,0,1,14.269
2446,800,57,intellectual,amorphous,exploratory,"Miss Universe, India, Government",1,4,22.2927,10,1,0,0,74.8529,74.8529,,,-52.5602,0.0,74.8529,0,3.357731455,22.292700000000004
2447,800,57,intellectual,amorphous,exploratory,Indian governent policies on beauty competitions,2,6,17.2721,10,0,0,0,,0.0,,,81.391,,81.391,0,1,17.272099999999995
2448,800,57,intellectual,amorphous,exploratory,impact of govt policies on beauty competitions,3,7,23.9003,10,0,0,0,,0.0,,,17.2721,,17.2721,0,1,23.900300000000016
2449,800,57,intellectual,amorphous,exploratory,why indians are successful in beauty competitions,4,7,18.5224,10,0,0,0,,0.0,,,27.7105,,27.7105,0,1,18.522400000000033
2450,801,51,factual,specific,known-item,port arthur massacre,1,3,161.6408,0,3,1,3,50.5851,151.7553,2.333333333,4.0,9.8855,1.0,151.7553,1,0.938842792,161.6408
2451,802,8,factual,specific,known-item,Russian fleet,1,2,6.5293,0,0,0,0,,0.0,,,6.5293,,6.5293,0,1,6.5293
2452,803,46,intellectual,amorphous,exploratory,women and minority employees benefit,1,5,48.3176,0,1,0,0,-2.6152,-2.6152,2.0,2.0,50.9328,0.0,-2.6152,0,-0.054125205,48.3176
2453,804,32,intellectual,amorphous,exploratory,chicago,1,1,6.9281,0,1,0,0,10.0296,10.0296,,,-3.1015,0.0,10.0296,0,1.447669635,6.9281
2454,804,32,intellectual,amorphous,exploratory,chicago area,2,2,10.0281,0,0,0,0,,0.0,,,10.0281,,10.0281,0,1,10.0281
2455,804,32,intellectual,amorphous,exploratory,seattle area,3,2,17.4615,0,0,0,0,,0.0,,,17.4615,,17.4615,0,1,17.4615
2456,804,32,intellectual,amorphous,exploratory,best places in usa for a 1 month visit,4,9,12.1434,0,0,0,0,,0.0,,,3.0821,,3.0821,0,1,12.1434
2457,804,32,intellectual,amorphous,exploratory,best places in usa to visit,5,6,8.2414,0,0,0,0,,0.0,,,2.5899,,2.5899,0,1,8.2414
2458,804,32,intellectual,amorphous,exploratory,best places to go,6,4,40.1347,0,0,0,0,,0.0,,,6.4714,,6.4714,0,1,40.1347
2459,804,32,intellectual,amorphous,exploratory,chicago things to do,7,4,27.225,0,0,0,0,,0.0,,,3.2629,,3.2629,0,1,27.225
2460,804,32,intellectual,amorphous,exploratory,seattle,8,1,32.4707,0,1,0,0,28.5505,28.5505,3.0,3.0,3.9202,0.0,28.5505,0,0.879269618,32.4707
2461,805,23,factual,amorphous,known-subject,Martin Bryant,1,2,85.4228,0,1,0,0,74.7508,74.7508,3.0,3.0,10.672,0.0,74.7508,0,0.875068483,85.4228
2462,805,23,factual,amorphous,known-subject,Martin Bryant homicide,2,3,23.886,0,1,0,0,21.1924,21.1924,2.0,2.0,2.6936,0.0,21.1924,0,0.887231014,23.886
2463,805,23,factual,amorphous,known-subject,Martin Bryant homicide australia,3,4,17.1727,0,0,0,0,,0.0,,,17.1727,,17.1727,0,1,17.1727
2464,806,59,factual,amorphous,known-subject,philly tourism,1,2,14.3995,0,0,0,0,,0.0,,,14.3995,,14.3995,0,1,14.3995
2465,806,59,factual,amorphous,known-subject,Philadelphia tourism,2,2,56.4218,0,3,0,0,17.98396667,53.9519,5.333333333,8.0,2.4699,0.0,53.9519,0,0.956224367,56.4218
2466,807,19,intellectual,amorphous,exploratory,Pocono Mountains region,1,3,58.8957,0,1,0,0,56.825,56.825,2.0,2.0,2.0707,0.0,56.825,0,0.964841236,58.8957
2467,807,19,intellectual,amorphous,exploratory,Pocono Mountains region things to do,2,6,68.1897,0,1,0,0,61.3559,61.3559,5.0,5.0,6.8338,0.0,61.3559,0,0.899782518,68.1897
2468,808,42,intellectual,amorphous,exploratory,collagen vascular disease,1,3,253.3708,0,3,1,2,83.57606667,250.7282,2.0,3.0,2.6426,0.666666667,250.7282,3,0.989570227,253.3708
2469,809,49,factual,specific,known-item,Water turbines,1,2,17.2142,0,0,0,0,,0.0,,,17.2142,,17.2142,0,1,17.2142
2470,809,49,factual,specific,known-item,Water turbines types,2,3,8.7368,0,0,0,0,,0.0,,,8.7368,,8.7368,0,1,8.7368
2471,809,49,factual,specific,known-item,types of water turbines,3,4,7.2026,0,0,0,0,,0.0,,,7.2026,,7.2026,0,1,7.2026
2472,809,49,factual,specific,known-item,water turbine,4,2,20.9714,0,0,0,0,,0.0,,,20.9714,,20.9714,0,1,20.9714
2473,809,49,factual,specific,known-item,water turbine hydroelectricity,5,3,37.2284,0,0,0,0,,0.0,,,37.2284,,37.2284,0,1,37.2284
2474,809,49,factual,specific,known-item,hydroelectric environmental impact,6,3,22.338,10,0,0,0,,0.0,,,22.338,,22.338,0,1,22.338000000000008
2475,809,49,factual,specific,known-item,hydroelectric per kwh,7,3,15.8094,0,0,0,0,,0.0,,,15.8094,,15.8094,0,1,15.8094
2476,810,7,intellectual,amorphous,exploratory,Russian nuclear submarine Kursk sank,1,5,38.765,0,0,0,0,,0.0,,,38.765,,38.765,0,1,38.765
2477,811,24,factual,specific,known-item,effects of red bull,1,4,80.6303,0,2,0,2,35.6989,71.3978,2.0,3.0,9.2325,1.0,71.3978,0,0.885495899,80.6303
2478,811,24,factual,specific,known-item,red bull harmful,2,3,17.0836,0,0,0,0,,0.0,,,17.0836,,17.0836,0,1,17.0836
2479,811,24,factual,specific,known-item,red bull non safe,3,4,17.9156,0,0,0,0,,0.0,,,17.9156,,17.9156,0,1,17.9156
2480,811,24,factual,specific,known-item,is red bull safe for you?,4,6,62.8251,0,0,0,0,,0.0,,,62.8251,,62.8251,0,1,62.8251
2481,811,24,factual,specific,known-item,banning red bull,5,3,43.8309,0,1,0,0,39.0408,39.0408,1.0,1.0,4.7901,0.0,39.0408,0,0.890714085,43.8309
2482,812,56,factual,amorphous,known-subject,Pocono Mountains region,1,3,11.0565,0,2,1,1,4.22775,8.4555,2.0,3.0,2.6010000000000004,0.5,8.4555,3,0.764753765,11.0565
2483,812,56,factual,amorphous,known-subject,Pocono Mountains,2,2,32.6984,0,0,0,0,,0.0,,,32.6984,,32.6984,0,1,32.6984
2484,812,56,factual,amorphous,known-subject,Pocono Mountains  things to do,3,5,106.4485,0,2,0,1,50.5044,101.0088,2.0,3.0,5.4397,0.5,101.0088,0,0.948898294,106.4485
2485,813,28,intellectual,specific,interpretive,hybrid dog,1,2,11.3452,0,0,0,0,,0.0,,,11.3452,,11.3452,0,1,11.3452
2486,813,28,intellectual,specific,interpretive,hybrid dog breeding,2,3,135.4529,0,2,0,0,64.7227,129.4454,1.5,2.0,6.0075,0.0,129.4454,0,0.95564879,135.4529
2487,814,18,intellectual,amorphous,exploratory,64845,1,1,6.7613,0,0,0,0,,0.0,,,6.7613,,6.7613,0,1,6.7613
2488,815,12,intellectual,amorphous,exploratory,cultural wedding tradions,1,3,57.4808,0,0,0,0,,0.0,,,57.4808,,57.4808,0,1,57.4808
2489,815,12,intellectual,amorphous,exploratory,best world wedding tradions,2,4,15.405,0,0,0,0,,0.0,,,15.405,,15.405,0,1,15.405
2490,816,7,intellectual,amorphous,exploratory,submarine Kursk,1,2,9.7063,0,1,0,1,7.7196,7.7196,2.0,2.0,1.9867,1.0,7.7196,0,0.795318504,9.7063
2491,816,7,intellectual,amorphous,exploratory,submarine Kursk Russia,2,3,61.7585,0,1,0,1,56.9165,56.9165,2.0,2.0,4.842,1.0,56.9165,0,0.921597837,61.7585
2492,817,31,factual,specific,known-item,churchill downs race schedule,1,4,76.0691,0,1,0,1,67.8057,67.8057,1.0,1.0,8.2634,1.0,67.8057,0,0.89136982,76.0691
2493,817,31,factual,specific,known-item,churchill downs seating chart,2,4,13.9071,0,1,1,1,11.5432,11.5432,1.0,1.0,2.3639,1.0,11.5432,1,0.830022075,13.9071
2494,817,31,factual,specific,known-item,kentucky derby museum,3,3,90.4647,0,1,1,1,88.337,88.337,1.0,1.0,2.1277,1.0,88.337,1,0.976480329,90.4647
2495,817,31,factual,specific,known-item,kentucky derby breeders cup,4,4,9.0115,0,0,0,0,,0.0,,,9.0115,,9.0115,0,1,9.0115
2496,818,25,intellectual,specific,interpretive,dehumidifier shopping guide,1,3,65.6367,0,1,0,0,59.2455,59.2455,1.0,1.0,6.3912,0.0,59.2455,0,0.902627646,65.6367
2497,818,25,intellectual,specific,interpretive,best dehumidifier,2,2,82.2853,0,1,1,1,79.2782,79.2782,1.0,1.0,3.0071,1.0,79.2782,1,0.963455198,82.2853
2498,818,25,intellectual,specific,interpretive,find dehumidifier for best value,3,5,8.9592,0,0,0,0,,0.0,,,8.9592,,8.9592,0,1,8.9592
2499,819,43,intellectual,specific,interpretive,road trip,1,2,37.152,0,1,0,0,32.2357,32.2357,1.0,1.0,4.9163,0.0,32.2357,0,0.86767065,37.152
2500,819,43,intellectual,specific,interpretive,how to make a road trip enjoyable,2,7,10.4123,0,0,0,0,,0.0,,,10.4123,,10.4123,0,1,10.4123
2501,820,17,intellectual,amorphous,exploratory,depression symptoms,1,2,52.9361,0,0,0,0,,0.0,,,52.9361,,52.9361,0,1,52.9361
2502,821,45,intellectual,amorphous,exploratory,space exploration US,1,3,21.1887,0,0,0,0,,0.0,,,21.1887,,21.1887,0,1,21.1887
2503,821,45,intellectual,amorphous,exploratory,US cutbacks on space exploration,2,5,17.8407,0,0,0,0,,0.0,,,17.8407,,17.8407,0,1,17.8407
2504,821,45,intellectual,amorphous,exploratory,NASA cutbacks pros and cons,3,5,25.9572,0,0,0,0,,0.0,,,25.9572,,25.9572,0,1,25.9572
2505,821,45,intellectual,amorphous,exploratory,NASA cutbacks,4,2,48.4561,0,0,0,0,,0.0,,,48.4561,,48.4561,0,1,48.4561
2506,822,17,intellectual,amorphous,exploratory,causes depression,1,2,53.0491,0,0,0,0,,0.0,,,53.0491,,53.0491,0,1,53.0491
2507,823,29,factual,specific,known-item,bollywood,1,1,139.0953,0,1,0,0,134.8403,134.8403,6.0,6.0,4.255,0.0,134.8403,0,0.969409462,139.0953
2508,824,59,factual,amorphous,known-subject,philadelphia attractions,1,2,67.199,10,3,0,0,20.3475,61.0425,,4.0,6.1565,0.0,61.0425,0,0.908384053,67.19899999999998
2509,824,59,factual,amorphous,known-subject,philadelphia activities,2,2,28.565,0,1,0,0,14.782,14.782,4.0,4.0,13.783,0.0,14.782,0,0.517486434,28.565
2510,825,5,factual,amorphous,known-subject,face transplants,1,2,111.5819,0,1,1,1,63.9678,63.9678,1.0,1.0,47.6141,1.0,63.9678,1,0.57328115,111.5819
2511,825,5,factual,amorphous,known-subject,face transplant patients after surgery,2,5,54.9895,0,0,0,0,,0.0,,,54.9895,,54.9895,0,1,54.9895
2512,826,28,intellectual,specific,interpretive,pros and cons of the practice of crossing purebred dogs,1,10,35.859,0,1,0,0,17.6497,17.6497,1.0,1.0,18.2093,0.0,17.6497,0,0.492197217,35.859
2513,826,28,intellectual,specific,interpretive,designer dogs,2,2,9.6303,0,0,0,0,,0.0,,,9.6303,,9.6303,0,1,9.6303
2514,827,23,factual,amorphous,known-subject,gun homicides in Australia,1,4,23.8057,0,0,0,0,,0.0,,,23.8057,,23.8057,0,1,23.8057
2515,828,60,intellectual,specific,interpretive,Charities r HIV or AIDS in Africa,1,7,12.0417,0,0,0,0,,0.0,,,12.0417,,12.0417,0,1,12.0417
2516,828,60,intellectual,specific,interpretive,Charities + HIV or AIDS in Africa,2,7,16.2399,0,0,0,0,,0.0,,,16.2399,,16.2399,0,1,16.2399
2517,828,60,intellectual,specific,interpretive,Charities + HIV in Africa,3,5,30.9404,0,0,0,0,,0.0,,,30.9404,,30.9404,0,1,30.9404
2518,828,60,intellectual,specific,interpretive,Charities +malaria in Africa,4,4,28.8357,0,0,0,0,,0.0,,,28.8357,,28.8357,0,1,28.8357
2519,829,10,intellectual,amorphous,exploratory,junk food tax,1,3,48.6349,0,1,0,1,44.5982,44.5982,1.0,1.0,4.0367,1.0,44.5982,0,0.916999932,48.6349
2520,829,10,intellectual,amorphous,exploratory,junk food taxation,2,3,120.6474,0,1,0,0,80.2476,80.2476,1.0,1.0,40.3998,0.0,80.2476,0,0.665141561,120.6474
2521,830,32,intellectual,amorphous,exploratory,trip to the United States,1,5,53.8006,0,0,0,0,,0.0,,,53.8006,,53.8006,0,1,53.8006
2522,831,27,factual,specific,known-item,dehumidifier specs,1,2,80.5833,0,2,1,2,37.7114,75.4228,4.0,5.0,5.1605,1.0,75.4228,5,0.935960677,80.5833
2523,831,27,factual,specific,known-item,dehumidifier features,2,2,64.4187,0,1,0,1,59.9308,59.9308,1.0,1.0,4.4879,1.0,59.9308,0,0.930332341,64.4187
2524,832,59,factual,amorphous,known-subject,things to do in philadelphia,1,5,15.5738,0,0,0,0,,0.0,,,15.5738,,15.5738,0,1,15.5738
2525,832,59,factual,amorphous,known-subject,sites close to philadelphia,2,4,18.6153,0,0,0,0,,0.0,,,18.6153,,18.6153,0,1,18.6153
2526,832,59,factual,amorphous,known-subject,tourism within 150 miles of philadelphia,3,6,17.9236,0,0,0,0,,0.0,,,17.9236,,17.9236,0,1,17.9236
2527,832,59,factual,amorphous,known-subject,"What to see in and around Philadelphia, PA",4,8,13.436,0,0,0,0,,0.0,,,13.436,,13.436,0,1,13.436
2528,832,59,factual,amorphous,known-subject,"What to see in Philadelphia, PA",5,6,15.6093,0,0,0,0,,0.0,,,15.6093,,15.6093,0,1,15.6093
